ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60611,7,02/14/2021,02/20/2021,24,1952,74,6019.9,859,41675,2649,128523.4,0.0,0.1,1,14,3.1,43.2,32426,60611-2021-7,POINT (-87.620291 41.894734)
60827,27,07/03/2022,07/09/2022,11,1021,38,3572.8,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-27,POINT (-87.633087 41.650765)
60611,8,02/21/2021,02/27/2021,12,1964,37,6056.9,985,42660,3038,131561.1,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-8,POINT (-87.620291 41.894734)
60611,9,02/28/2021,03/06/2021,22,1986,68,6124.7,1137,43797,3506,135067.5,0.0,0.0,0,14,0.0,43.2,32426,60611-2021-9,POINT (-87.620291 41.894734)
60621,12,03/15/2020,03/21/2020,13,13,45,44.8,52,55,179,189.4,0.2,0.1,0,0,0.0,0.0,29042,60621-2020-12,POINT (-87.638812 41.776931)
60621,13,03/22/2020,03/28/2020,23,36,79,124,81,136,279,468.3,0.3,0.2,1,1,3.4,3.4,29042,60621-2020-13,POINT (-87.638812 41.776931)
60604,36,09/05/2021,09/11/2021,1,121,128,15473.1,254,7518,32481,961381.1,0.0,0.0,0,0,0.0,0.0,782,60604-2021-36,POINT (-87.629029 41.878153)
60604,37,09/12/2021,09/18/2021,3,124,384,15856.8,290,7808,37084,998465.5,0.0,0.0,0,0,0.0,0.0,782,60604-2021-37,POINT (-87.629029 41.878153)
60604,38,09/19/2021,09/25/2021,0,124,0,15856.8,160,7968,20460,1018926,0.0,0.0,0,0,0.0,0.0,782,60604-2021-38,POINT (-87.629029 41.878153)
60604,39,09/26/2021,10/02/2021,0,124,0,15856.8,171,8139,21867,1040793,0.0,0.0,0,0,0.0,0.0,782,60604-2021-39,POINT (-87.629029 41.878153)
60604,40,10/03/2021,10/09/2021,1,125,128,15984.7,173,8312,22123,1062916,0.0,0.0,0,0,0.0,0.0,782,60604-2021-40,POINT (-87.629029 41.878153)
60609,13,03/28/2021,04/03/2021,73,6841,119,11124.5,1521,69989,2473,113812.5,0.1,0.1,1,140,1.6,227.7,61495,60609-2021-13,POINT (-87.653382 41.812017)
60604,47,11/21/2021,11/27/2021,3,135,384,17263.4,108,9454,13811,1208951,0.0,0.0,0,0,0.0,0.0,782,60604-2021-47,POINT (-87.629029 41.878153)
60604,48,11/28/2021,12/04/2021,0,135,0,17263.4,135,9589,17263,1226215,0.0,0.0,0,0,0.0,0.0,782,60604-2021-48,POINT (-87.629029 41.878153)
60604,49,12/05/2021,12/11/2021,5,140,639,17902.8,161,9750,20588,1246803,0.0,0.0,0,0,0.0,0.0,782,60604-2021-49,POINT (-87.629029 41.878153)
60604,50,12/12/2021,12/18/2021,20,160,2558,20460.4,230,9980,29412,1276215,0.1,0.0,0,0,0.0,0.0,782,60604-2021-50,POINT (-87.629029 41.878153)
60609,8,02/20/2022,02/26/2022,24,13056,39,21231,4596,194038,7474,315534.6,0.0,0.1,3,218,4.9,354.5,61495,60609-2022-8,POINT (-87.653382 41.812017)
60609,9,02/27/2022,03/05/2022,16,13072,26,21257,4508,198546,7331,322865.3,0.0,0.1,0,218,0.0,354.5,61495,60609-2022-9,POINT (-87.653382 41.812017)
60609,1,01/01/2023,01/07/2023,47,16640,76,27059.1,940,307018,1529,499256.9,0.1,0.1,0,226,0.0,367.5,61495,60609-2023-1,POINT (-87.653382 41.812017)
60609,2,01/08/2023,01/14/2023,73,16713,119,27177.8,2800,309818,4553,503810.1,0.0,0.1,0,226,0.0,367.5,61495,60609-2023-2,POINT (-87.653382 41.812017)
60609,3,01/15/2023,01/21/2023,52,16765,85,27262.4,2323,312141,3778,507587.6,0.0,0.1,0,226,0.0,367.5,61495,60609-2023-3,POINT (-87.653382 41.812017)
Unknown,9,02/28/2021,03/06/2021,4,679,0,0,1363,101507,0,0,0.0,0.1,0,7,0.0,0.0,0,Unknown-2021-9,
60604,41,10/10/2021,10/16/2021,0,125,0,15984.7,174,8486,22251,1085166,0.0,0.0,0,0,0.0,0.0,782,60604-2021-41,POINT (-87.629029 41.878153)
60604,42,10/17/2021,10/23/2021,2,127,256,16240.4,191,8677,24425,1109591,0.0,0.0,0,0,0.0,0.0,782,60604-2021-42,POINT (-87.629029 41.878153)
60604,43,10/24/2021,10/30/2021,1,128,128,16368.3,188,8865,24041,1133632,0.0,0.0,0,0,0.0,0.0,782,60604-2021-43,POINT (-87.629029 41.878153)
60604,44,10/31/2021,11/06/2021,1,129,128,16496.2,180,9045,23018,1156650,0.0,0.0,0,0,0.0,0.0,782,60604-2021-44,POINT (-87.629029 41.878153)
60604,45,11/07/2021,11/13/2021,2,131,256,16751.9,139,9184,17775,1174425,0.0,0.0,0,0,0.0,0.0,782,60604-2021-45,POINT (-87.629029 41.878153)
60604,46,11/14/2021,11/20/2021,1,132,128,16879.8,162,9346,20716,1195141,0.0,0.0,0,0,0.0,0.0,782,60604-2021-46,POINT (-87.629029 41.878153)
60610,32,08/02/2020,08/08/2020,22,446,56,1143,774,9294,1984,23819.2,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-32,POINT (-87.63581 41.90455)
60610,33,08/09/2020,08/15/2020,20,466,51,1194.3,870,10164,2230,26048.8,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-33,POINT (-87.63581 41.90455)
60610,35,08/23/2020,08/29/2020,23,530,59,1358.3,825,11924,2114,30559.5,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-35,POINT (-87.63581 41.90455)
60666,30,07/24/2022,07/30/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-30,POINT (-87.896371 41.979511)
60607,4,01/24/2021,01/30/2021,33,2200,112,7434.7,1462,41893,4941,141573.5,0.0,0.0,0,8,0.0,27.0,29591,60607-2021-4,POINT (-87.652727 41.876104)
60666,35,08/28/2022,09/03/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-35,POINT (-87.896371 41.979511)
60610,41,10/04/2020,10/10/2020,53,783,136,2006.7,1341,18438,3437,47253.9,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-41,POINT (-87.63581 41.90455)
60666,11,03/13/2022,03/19/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-11,POINT (-87.896371 41.979511)
60666,12,03/20/2022,03/26/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-12,POINT (-87.896371 41.979511)
60666,13,03/27/2022,04/02/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-13,POINT (-87.896371 41.979511)
60666,14,04/03/2022,04/09/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-14,POINT (-87.896371 41.979511)
60666,15,04/10/2022,04/16/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-15,POINT (-87.896371 41.979511)
60666,16,04/17/2022,04/23/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-16,POINT (-87.896371 41.979511)
60666,17,04/24/2022,04/30/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-17,POINT (-87.896371 41.979511)
60666,18,05/01/2022,05/07/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-18,POINT (-87.896371 41.979511)
60666,19,05/08/2022,05/14/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-19,POINT (-87.896371 41.979511)
60666,20,05/15/2022,05/21/2022,0,9,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-20,POINT (-87.896371 41.979511)
60666,21,05/22/2022,05/28/2022,1,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-21,POINT (-87.896371 41.979511)
60666,22,05/29/2022,06/04/2022,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-22,POINT (-87.896371 41.979511)
60666,23,06/05/2022,06/11/2022,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-23,POINT (-87.896371 41.979511)
60666,27,07/03/2022,07/09/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-27,POINT (-87.896371 41.979511)
60604,20,05/15/2022,05/21/2022,10,384,1279,49104.9,104,13480,13299,1723785,0.1,0.0,0,0,0.0,0.0,782,60604-2022-20,POINT (-87.629029 41.878153)
60604,21,05/22/2022,05/28/2022,3,387,384,49488.5,86,13566,10997,1734783,0.0,0.0,0,0,0.0,0.0,782,60604-2022-21,POINT (-87.629029 41.878153)
60604,22,05/29/2022,06/04/2022,10,397,1279,50767.3,106,13672,13555,1748338,0.1,0.0,0,0,0.0,0.0,782,60604-2022-22,POINT (-87.629029 41.878153)
60607,44,10/30/2022,11/05/2022,40,8558,135,28921,696,182360,2352,616268.5,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-44,POINT (-87.652727 41.876104)
60666,24,06/12/2022,06/18/2022,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-24,POINT (-87.896371 41.979511)
60666,25,06/19/2022,06/25/2022,0,10,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-25,POINT (-87.896371 41.979511)
60610,28,07/05/2020,07/11/2020,27,352,69,902.1,850,5965,2178,15287.4,0.0,0.1,1,10,2.6,25.6,39019,60610-2020-28,POINT (-87.63581 41.90455)
60607,46,11/13/2022,11/19/2022,27,8622,91,29137.2,634,183738,2142,620925.3,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-46,POINT (-87.652727 41.876104)
60610,29,07/12/2020,07/18/2020,24,376,62,963.6,917,6882,2350,17637.6,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-29,POINT (-87.63581 41.90455)
60607,47,11/20/2022,11/26/2022,28,8650,95,29231.9,446,184184,1507,622432.5,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-47,POINT (-87.652727 41.876104)
60666,26,06/26/2022,07/02/2022,1,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-26,POINT (-87.896371 41.979511)
60610,30,07/19/2020,07/25/2020,27,403,69,1032.8,771,7653,1976,19613.5,0.0,0.1,0,10,0.0,25.6,39019,60610-2020-30,POINT (-87.63581 41.90455)
60610,31,07/26/2020,08/01/2020,21,424,54,1086.7,867,8520,2222,21835.5,0.0,0.0,0,10,0.0,25.6,39019,60610-2020-31,POINT (-87.63581 41.90455)
60602,45,11/01/2020,11/07/2020,8,43,643,3456.6,71,1048,5707,84244.4,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-45,POINT (-87.628309 41.883136)
60602,47,11/15/2020,11/21/2020,5,52,402,4180.1,97,1209,7797,97186.5,0.1,0.1,0,0,0.0,0.0,1244,60602-2020-47,POINT (-87.628309 41.883136)
60602,51,12/13/2020,12/19/2020,2,63,161,5064.3,63,1434,5064,115273.3,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-51,POINT (-87.628309 41.883136)
60610,36,09/05/2021,09/11/2021,54,4131,138,10587.1,1958,97163,5018,249014.6,0.0,0.0,0,34,0.0,87.1,39019,60610-2021-36,POINT (-87.63581 41.90455)
60602,52,12/20/2020,12/26/2020,4,67,322,5385.9,60,1494,4823,120096.5,0.0,0.1,0,1,0.0,80.4,1244,60602-2020-52,POINT (-87.628309 41.883136)
60610,40,10/03/2021,10/09/2021,38,4296,97,11010,2210,106121,5664,271972.6,0.0,0.0,0,35,0.0,89.7,39019,60610-2021-40,POINT (-87.63581 41.90455)
60610,41,10/10/2021,10/16/2021,28,4324,72,11081.8,2146,108267,5500,277472.5,0.0,0.0,0,35,0.0,89.7,39019,60610-2021-41,POINT (-87.63581 41.90455)
60611,22,05/29/2022,06/04/2022,165,6986,509,21544.4,1302,146709,4015,452442.5,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-22,POINT (-87.620291 41.894734)
60611,23,06/05/2022,06/11/2022,118,7104,364,21908.3,987,147696,3044,455486.3,0.1,0.1,0,27,0.0,83.3,32426,60611-2022-23,POINT (-87.620291 41.894734)
60611,24,06/12/2022,06/18/2022,87,7191,268,22176.6,726,148422,2239,457725.3,0.1,0.1,1,28,3.1,86.4,32426,60611-2022-24,POINT (-87.620291 41.894734)
60611,25,06/19/2022,06/25/2022,86,7277,265,22441.9,671,149093,2069,459794.6,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-25,POINT (-87.620291 41.894734)
60611,33,08/14/2022,08/20/2022,71,8010,219,24702.4,468,153785,1443,474264.5,0.2,0.1,0,28,0.0,86.4,32426,60611-2022-33,POINT (-87.620291 41.894734)
60666,28,07/10/2022,07/16/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-28,POINT (-87.896371 41.979511)
60611,37,09/11/2022,09/17/2022,32,8171,99,25198.9,462,155609,1425,479889.6,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-37,POINT (-87.620291 41.894734)
60604,23,06/05/2022,06/11/2022,6,403,767,51534.5,173,13845,22123,1770460,0.0,0.0,0,0,0.0,0.0,782,60604-2022-23,POINT (-87.629029 41.878153)
60607,49,12/04/2022,12/10/2022,32,8726,108,29488.7,544,185294,1838,626183.6,0.1,0.1,0,18,0.0,60.8,29591,60607-2022-49,POINT (-87.652727 41.876104)
60611,38,09/18/2022,09/24/2022,32,8203,99,25297.6,401,156010,1237,481126.3,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-38,POINT (-87.620291 41.894734)
60611,42,10/16/2022,10/22/2022,34,8342,105,25726.3,448,157757,1382,486513.9,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-42,POINT (-87.620291 41.894734)
60611,43,10/23/2022,10/29/2022,37,8379,114,25840.4,448,158205,1382,487895.5,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-43,POINT (-87.620291 41.894734)
60611,44,10/30/2022,11/05/2022,46,8425,142,25982.2,448,158653,1382,489277.1,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-44,POINT (-87.620291 41.894734)
60827,49,12/05/2021,12/11/2021,30,549,105,1921.1,,811,0,2837.9,0.0,0.1,1,18,3.5,63.0,28577,60827-2021-49,POINT (-87.633087 41.650765)
60827,50,12/12/2021,12/18/2021,43,592,150,2071.6,,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2021-50,POINT (-87.633087 41.650765)
60827,51,12/19/2021,12/25/2021,64,656,224,2295.6,,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2021-51,POINT (-87.633087 41.650765)
60827,52,12/26/2021,01/01/2022,97,753,339,2635,,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2021-52,POINT (-87.633087 41.650765)
60827,1,01/02/2022,01/08/2022,66,819,231,2865.9,,811,0,2837.9,0.0,0.1,0,18,0.0,63.0,28577,60827-2022-1,POINT (-87.633087 41.650765)
60827,10,03/06/2022,03/12/2022,2,903,7,3159.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-10,POINT (-87.633087 41.650765)
60827,11,03/13/2022,03/19/2022,2,905,7,3166.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-11,POINT (-87.633087 41.650765)
60827,12,03/20/2022,03/26/2022,0,905,0,3166.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-12,POINT (-87.633087 41.650765)
60827,13,03/27/2022,04/02/2022,0,905,0,3166.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-13,POINT (-87.633087 41.650765)
60827,14,04/03/2022,04/09/2022,0,905,0,3166.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-14,POINT (-87.633087 41.650765)
60827,15,04/10/2022,04/16/2022,1,906,4,3170.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-15,POINT (-87.633087 41.650765)
60827,16,04/17/2022,04/23/2022,2,908,7,3177.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-16,POINT (-87.633087 41.650765)
60827,17,04/24/2022,04/30/2022,5,913,18,3194.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-17,POINT (-87.633087 41.650765)
60827,18,05/01/2022,05/07/2022,14,927,49,3243.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-18,POINT (-87.633087 41.650765)
60827,19,05/08/2022,05/14/2022,9,936,32,3275.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-19,POINT (-87.633087 41.650765)
60827,2,01/09/2022,01/15/2022,33,852,116,2981.4,,811,0,2837.9,0.0,0.1,1,19,3.5,66.5,28577,60827-2022-2,POINT (-87.633087 41.650765)
60827,20,05/15/2022,05/21/2022,14,950,49,3324.4,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-20,POINT (-87.633087 41.650765)
60666,33,08/14/2022,08/20/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-33,POINT (-87.896371 41.979511)
60827,21,05/22/2022,05/28/2022,14,964,49,3373.3,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-21,POINT (-87.633087 41.650765)
60827,22,05/29/2022,06/04/2022,9,973,32,3404.8,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-22,POINT (-87.633087 41.650765)
60827,24,06/12/2022,06/18/2022,3,990,10,3464.3,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-24,POINT (-87.633087 41.650765)
60827,25,06/19/2022,06/25/2022,9,999,32,3495.8,,812,0,2841.4,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-25,POINT (-87.633087 41.650765)
60827,3,01/16/2022,01/22/2022,16,868,56,3037.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-3,POINT (-87.633087 41.650765)
60827,4,01/23/2022,01/29/2022,6,874,21,3058.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-4,POINT (-87.633087 41.650765)
60827,5,01/30/2022,02/05/2022,7,881,24,3082.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-5,POINT (-87.633087 41.650765)
60827,6,02/06/2022,02/12/2022,4,885,14,3096.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-6,POINT (-87.633087 41.650765)
60827,7,02/13/2022,02/19/2022,7,892,24,3121.4,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-7,POINT (-87.633087 41.650765)
60827,8,02/20/2022,02/26/2022,5,897,18,3138.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-8,POINT (-87.633087 41.650765)
60827,9,02/27/2022,03/05/2022,4,901,14,3152.9,,811,0,2837.9,0.0,0.1,0,19,0.0,66.5,28577,60827-2022-9,POINT (-87.633087 41.650765)
60666,29,07/17/2022,07/23/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-29,POINT (-87.896371 41.979511)
60666,31,07/31/2022,08/06/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-31,POINT (-87.896371 41.979511)
60707,27,06/28/2020,07/04/2020,7,409,16,950.7,250,2897,581,6734.2,0.1,0.2,0,12,0.0,27.9,43019,60707-2020-27,POINT (-87.808283 41.921777)
60707,28,07/05/2020,07/11/2020,15,424,35,985.6,284,3181,660,7394.4,0.1,0.2,0,12,0.0,27.9,43019,60707-2020-28,POINT (-87.808283 41.921777)
60707,29,07/12/2020,07/18/2020,9,433,21,1006.5,408,3589,948,8342.8,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-29,POINT (-87.808283 41.921777)
60707,30,07/19/2020,07/25/2020,8,441,19,1025.1,331,3920,769,9112.3,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-30,POINT (-87.808283 41.921777)
60707,31,07/26/2020,08/01/2020,17,458,40,1064.6,264,4184,614,9725.9,0.1,0.1,0,12,0.0,27.9,43019,60707-2020-31,POINT (-87.808283 41.921777)
60707,32,08/02/2020,08/08/2020,19,477,44,1108.8,205,4389,476,10202.5,0.1,0.1,0,12,0.0,27.9,43019,60707-2020-32,POINT (-87.808283 41.921777)
60707,33,08/09/2020,08/15/2020,27,504,63,1171.6,,4389,0,10202.5,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-33,POINT (-87.808283 41.921777)
60707,34,08/16/2020,08/22/2020,15,519,35,1206.4,,4389,0,10202.5,0.0,0.1,0,12,0.0,27.9,43019,60707-2020-34,POINT (-87.808283 41.921777)
60610,49,12/05/2021,12/11/2021,140,4879,359,12504.2,2718,127421,6966,326561.4,0.1,0.0,2,37,5.1,94.8,39019,60610-2021-49,POINT (-87.63581 41.90455)
60613,30,07/19/2020,07/25/2020,27,536,54,1069.6,966,9072,1928,18103.1,0.0,0.1,0,30,0.0,59.9,50113,60613-2020-30,POINT (-87.661343 41.953742)
60613,31,07/26/2020,08/01/2020,27,563,54,1123.5,1170,10242,2335,20437.8,0.0,0.1,0,30,0.0,59.9,50113,60613-2020-31,POINT (-87.661343 41.953742)
60613,32,08/02/2020,08/08/2020,31,594,62,1185.3,1007,11249,2010,22447.3,0.0,0.1,0,30,0.0,59.9,50113,60613-2020-32,POINT (-87.661343 41.953742)
60613,33,08/09/2020,08/15/2020,20,614,40,1225.2,1067,12316,2129,24576.5,0.0,0.0,0,30,0.0,59.9,50113,60613-2020-33,POINT (-87.661343 41.953742)
60604,25,06/19/2022,06/25/2022,4,411,512,52557.5,158,14129,20205,1806777,0.1,0.0,0,0,0.0,0.0,782,60604-2022-25,POINT (-87.629029 41.878153)
60604,26,06/26/2022,07/02/2022,5,416,639,53196.9,113,14242,14450,1821228,0.1,0.0,0,0,0.0,0.0,782,60604-2022-26,POINT (-87.629029 41.878153)
60604,27,07/03/2022,07/09/2022,4,420,512,53708.4,105,14347,13427,1834655,0.0,0.0,0,0,0.0,0.0,782,60604-2022-27,POINT (-87.629029 41.878153)
60604,28,07/10/2022,07/16/2022,2,422,256,53964.2,110,14457,14066,1848721,0.0,0.0,0,0,0.0,0.0,782,60604-2022-28,POINT (-87.629029 41.878153)
60604,29,07/17/2022,07/23/2022,1,423,128,54092.1,92,14549,11765,1860486,0.0,0.0,0,0,0.0,0.0,782,60604-2022-29,POINT (-87.629029 41.878153)
60613,39,09/20/2020,09/26/2020,38,818,76,1632.3,1146,19075,2287,38064,0.0,0.0,0,30,0.0,59.9,50113,60613-2020-39,POINT (-87.661343 41.953742)
60666,34,08/21/2022,08/27/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-34,POINT (-87.896371 41.979511)
60613,40,09/27/2020,10/03/2020,56,874,112,1744.1,1581,20656,3155,41218.8,0.0,0.0,0,30,0.0,59.9,50113,60613-2020-40,POINT (-87.661343 41.953742)
60666,32,08/07/2022,08/13/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-32,POINT (-87.896371 41.979511)
60601,48,11/22/2020,11/28/2020,48,573,327,3904.6,581,11709,3959,79788.8,0.1,0.1,0,8,0.0,54.5,14675,60601-2020-48,POINT (-87.622844 41.886262)
60608,50,12/06/2020,12/12/2020,332,5970,419,7537.4,2860,60919,3611,76913.1,0.1,0.1,5,108,6.3,136.4,79205,60608-2020-50,POINT (-87.670366 41.849879)
60608,12,03/21/2021,03/27/2021,77,7577,97,9566.3,1975,93126,2494,117575.9,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-12,POINT (-87.670366 41.849879)
60608,13,03/28/2021,04/03/2021,85,7662,107,9673.6,2135,95261,2696,120271.4,0.0,0.1,0,138,0.0,174.2,79205,60608-2021-13,POINT (-87.670366 41.849879)
60611,45,11/06/2022,11/12/2022,33,8458,102,26084,445,159098,1372,490649.5,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-45,POINT (-87.620291 41.894734)
60611,46,11/13/2022,11/19/2022,32,8490,99,26182.7,470,159568,1450,492098.9,0.1,0.1,0,28,0.0,86.4,32426,60611-2022-46,POINT (-87.620291 41.894734)
60611,1,01/01/2023,01/07/2023,35,8797,108,27129.5,303,162098,934,499901.3,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-1,POINT (-87.620291 41.894734)
60611,2,01/08/2023,01/14/2023,24,8821,74,27203.5,310,162408,956,500857.3,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-2,POINT (-87.620291 41.894734)
60608,25,06/14/2020,06/20/2020,35,1818,44,2295.3,969,8762,1223,11062.4,0.1,0.2,6,67,7.6,84.6,79205,60608-2020-25,POINT (-87.670366 41.849879)
60611,3,01/15/2023,01/21/2023,19,8840,59,27262.1,302,162710,931,501788.7,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-3,POINT (-87.620291 41.894734)
Unknown,1,01/02/2022,01/08/2022,545,3321,0,0,4106,185118,0,0,0.4,0.1,0,10,0.0,0.0,0,Unknown-2022-1,
60604,3,01/16/2022,01/22/2022,15,315,1918,40281.3,253,11237,32353,1436957,0.1,0.0,0,0,0.0,0.0,782,60604-2022-3,POINT (-87.629029 41.878153)
60604,30,07/24/2022,07/30/2022,5,428,639,54731.5,90,14639,11509,1871995,0.1,0.0,0,0,0.0,0.0,782,60604-2022-30,POINT (-87.629029 41.878153)
60604,31,07/31/2022,08/06/2022,1,429,128,54859.3,58,14697,7417,1879412,0.0,0.0,0,0,0.0,0.0,782,60604-2022-31,POINT (-87.629029 41.878153)
60604,32,08/07/2022,08/13/2022,2,431,256,55115.1,56,14753,7161,1886573,0.0,0.0,0,0,0.0,0.0,782,60604-2022-32,POINT (-87.629029 41.878153)
60604,33,08/14/2022,08/20/2022,1,432,128,55243,57,14810,7289,1893862,0.0,0.0,0,0,0.0,0.0,782,60604-2022-33,POINT (-87.629029 41.878153)
60604,34,08/21/2022,08/27/2022,2,434,256,55498.7,59,14869,7545,1901407,0.0,0.0,0,0,0.0,0.0,782,60604-2022-34,POINT (-87.629029 41.878153)
60604,35,08/28/2022,09/03/2022,3,437,384,55882.4,37,14906,4732,1906138,0.1,0.0,0,0,0.0,0.0,782,60604-2022-35,POINT (-87.629029 41.878153)
60604,36,09/04/2022,09/10/2022,0,437,0,55882.4,31,14937,3964,1910102,0.0,0.0,0,0,0.0,0.0,782,60604-2022-36,POINT (-87.629029 41.878153)
60604,38,09/18/2022,09/24/2022,0,437,0,55882.4,34,15022,4348,1920972,0.0,0.0,0,0,0.0,0.0,782,60604-2022-38,POINT (-87.629029 41.878153)
60666,36,09/04/2022,09/10/2022,0,11,0,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,60666-2022-36,POINT (-87.896371 41.979511)
60611,4,01/22/2023,01/28/2023,24,8864,74,27336.1,316,163026,974,502763.2,0.1,0.1,0,28,0.0,86.4,32426,60611-2023-4,POINT (-87.620291 41.894734)
